Date,open,high,low,close,volume,net_worth,shares_owned,buy,sell,SP500
2015-05-06,28.680194936473136,28.723252041111703,27.95503265737926,28.32894515991211,288564000,1113.886661529541,10.0,0.0,0.0,182.8810272216797
2015-05-07,28.392658101210746,28.69076285727455,28.22198811524588,28.50416374206543,175763600,1115.6388473510742,10.0,0.0,0.0,183.61062622070312
2015-05-08,28.827306988287816,29.04121398925781,28.69759783020174,29.04121398925781,222201600,1121.009349822998,10.0,0.0,0.0,186.02804565429688
2015-05-11,28.98887338994193,29.027558180111395,28.58836723296208,28.745384216308597,168143200,1118.0510520935059,10.0,0.0,0.0,185.1402130126953
2015-05-12,28.581534590905758,28.872811102301004,28.40403807528333,28.642976760864254,192640000,1117.0269775390625,10.0,0.0,0.0,184.58639526367188
2015-05-13,28.70669155573994,28.943354141063857,28.642975039719047,28.67483329772949,138776800,1117.3455429077148,10.0,0.0,0.0,184.62158203125
2015-05-14,28.993425415851167,29.3438663482666,28.936535406074658,29.3438663482666,180814000,1124.035873413086,10.0,0.0,0.0,186.54676818847656
2015-05-15,29.371174739837468,29.466749535765985,29.17547297513893,29.302906036376957,152832000,1123.6262702941895,10.0,0.0,0.0,186.74891662597656
2015-05-18,29.21416018678964,29.74664986782711,29.20960801357055,29.62604331970215,203531600,1126.8576431274414,10.0,0.0,0.0,187.3291015625
2015-05-19,29.739820005312765,29.78305696531302,29.50088128635217,29.59873390197754,178532800,1126.5845489501953,10.0,0.0,0.0,187.2675323486328
2015-05-20,29.582803481669508,29.80581133567461,29.43261303064363,29.59645652770996,145819600,1126.5617752075195,10.0,0.0,0.0,187.1356964111328
2015-05-21,29.59873715058459,29.953730270384103,29.544121488965136,29.89911460876465,158921600,1129.5883560180664,10.0,0.0,0.0,187.68072509765625
2015-05-22,29.94689555630281,30.258651626091947,29.90138078125607,30.160799026489254,182384000,1132.2052001953125,10.0,0.0,0.0,187.232421875
2015-05-26,30.17445580360563,30.244998844333026,29.38254454516236,29.49632453918457,282790400,1125.5604553222656,10.0,0.0,0.0,185.2192840576172
2015-05-27,29.660172430301376,30.097087255810127,29.59418155173766,30.04702377319336,183332800,1131.0674476623535,10.0,0.0,0.0,186.97750854492188
2015-05-28,30.006061127558784,30.02654069379193,29.833116781106703,29.987855911254883,122933200,1130.4757690429688,10.0,0.0,0.0,186.76651000976562
2015-05-29,29.8626981074938,29.912761585745965,29.560042887983908,29.64651679992676,203538000,1127.0623779296875,10.0,0.0,0.0,185.60610961914062
2015-06-01,29.64651459369243,29.899106316152785,29.59417676933825,29.705678939819336,128451200,1127.6539993286133,10.0,0.0,0.0,185.98410034179688
2015-06-02,29.55094256162227,29.732991261148715,29.42806168600875,29.573699951171875,134670400,1126.3342094421387,10.0,0.0,0.0,185.79954528808594
2015-06-03,29.73298985662523,29.79670637760613,29.56004203771424,29.610105514526367,123934000,1126.6982650756836,10.0,0.0,0.0,186.2917938232422
2015-06-04,29.48722587819833,29.714785883303467,29.334761091452705,29.437162399291992,153800400,1124.9688339233398,10.0,0.0,0.0,184.71826171875
2015-06-05,29.46902019414542,29.512257149996675,29.209601931327946,29.27559280395508,142507200,1123.3531379699707,10.0,0.0,0.0,184.4018096923828
2015-06-08,29.3324786472038,29.403025154394047,28.861431316450176,29.082164764404297,210699200,1121.418857574463,10.0,0.0,0.0,183.26780700683594
2015-06-09,28.831851634483257,29.14588554919887,28.586088151149568,28.995695114135746,224301600,1120.5541610717773,10.0,0.0,0.0,183.24142456054688
2015-06-10,29.109477027833275,29.432611836074024,29.09354789605085,29.32793617248535,156349200,1123.8765716552734,10.0,0.0,0.0,185.43905639648438
2015-06-11,29.39619957109129,29.62375957448029,29.23690826317701,29.261940002441406,141563600,1123.216609954834,10.0,0.0,0.0,186.03688049316406
2015-06-12,29.17091295215375,29.202771208889924,28.92514776920773,28.938800811767575,147544800,1119.9852180480957,10.0,0.0,0.0,184.61282348632812
2015-06-15,28.695315012403903,28.954733267723103,28.60656675327602,28.881914138793945,175955600,1119.4163513183594,10.0,0.0,0.0,183.82159423828125
2015-06-16,28.90694439765573,29.093543514495536,28.756755711489493,29.03665351867676,125976400,1120.9637451171875,10.0,0.0,0.0,184.82371520996094
2015-06-17,29.06395664256192,29.100365331203964,28.84094713110518,28.968381881713867,131672400,1120.2810287475586,10.0,0.0,0.0,185.12257385253906
2015-06-18,28.952457805006382,29.19822127060573,28.95018171902405,29.10037040710449,141628800,1121.6009140014648,10.0,0.0,0.0,187.04782104492188
2015-06-19,29.061687119214024,29.08671885787096,28.7635840775751,28.80909538269043,218867600,1118.6881637573242,10.0,0.0,0.0,186.21743774414062
2015-06-22,29.011621163172663,29.141330281428623,28.91832247481409,29.038928985595703,136157200,1120.986499786377,10.0,0.0,0.0,187.1714324951172
2015-06-23,29.00934730862823,29.038929481316213,28.872809930327048,28.906944274902344,121075600,1119.6666526794434,10.0,0.0,0.0,187.30398559570312
2015-06-24,28.947907520148103,29.53728882555949,28.927427953406813,29.152711868286133,221123600,1122.1243286132812,10.0,0.0,0.0,185.943603515625
2015-06-25,29.323390214575237,29.400759803588663,29.013908386230465,29.01390838623047,127752400,1120.7362937927246,10.0,0.0,0.0,185.3782958984375
2015-06-26,29.05258599321562,29.12540512680236,28.78861728501809,28.843231201171875,176267200,1119.0295219421387,10.0,0.0,0.0,185.34292602539062
2015-06-29,28.549677900807847,28.77951399102727,28.32667006907201,28.33804702758789,196645600,1113.9776802062988,10.0,0.0,0.0,181.45623779296875
2015-06-30,28.57470493611948,28.699863612205647,28.41313756817309,28.5428466796875,177482800,1116.025676727295,10.0,0.0,0.0,181.83607482910156
2015-07-01,28.87736407650843,28.886466684760496,28.670283645100167,28.80909538269043,120955200,1118.6881637573242,10.0,0.0,0.0,183.2935791015625
2015-07-02,28.77041182579104,28.829577913878364,28.62022138744901,28.772687911987305,108844000,1118.324089050293,10.0,0.0,0.0,183.12574768066406
2015-07-06,28.43134669592837,28.724899301585012,28.410865393319995,28.67255973815918,112241600,1117.3228073120117,0.0,0.0,10.0,182.60455322265625
2015-07-07,28.64752775371052,28.706693838783185,28.16509993724295,28.60201644897461,187787200,1117.3228073120117,0.0,0.0,0.0,183.75296020507812
2015-07-08,28.32666342571393,28.363072115029016,27.88519656581031,27.89202308654785,243046400,1117.3228073120117,0.0,0.0,0.0,180.6700439453125
2015-07-09,28.183302257834065,28.231089643740237,27.12970020976229,27.3231258392334,314380000,1117.3228073120117,0.0,0.0,0.0,180.99688720703125
2015-07-10,27.74866881682692,28.18330754318519,27.58254924178053,28.053598403930664,245418000,1117.3228073120117,0.0,0.0,0.0,183.2759552001953
2015-07-13,28.45182803680186,28.617947609548764,28.29026063653849,28.595191955566406,165762000,1117.3228073120117,0.0,0.0,0.0,185.2987823486328
2015-07-14,28.68166167252759,28.75675688675223,28.45410167995229,28.58381080627441,127072400,1117.3228073120117,0.0,0.0,0.0,186.1025848388672
2015-07-15,28.60884570469754,28.934256599473343,28.57698744110929,28.859161376953125,134596800,1117.3228073120117,0.0,0.0,0.0,186.040771484375
2015-07-16,29.068513923586504,29.257390876469405,28.97976566244847,29.24373435974121,144889600,1117.3228073120117,0.0,0.0,0.0,187.53363037109375
2015-07-17,29.37344367344812,29.49632453918457,29.19822151041276,29.49632453918457,184658800,1117.3228073120117,0.0,0.0,0.0,187.69261169433594
2015-07-20,29.803530899341663,30.25865085996713,29.7420887324161,30.05384826660156,235600800,1117.3228073120117,0.0,0.0,0.0,187.78977966308594
2015-07-21,30.231344909538084,30.247272302641,29.65561843453862,29.753467559814453,307025600,1117.3228073120117,0.0,0.0,0.0,187.04779052734375
2015-07-22,27.76004235184478,28.55877839302117,27.76004235184478,28.49506187438965,461802400,1117.3228073120117,0.0,0.0,0.0,186.71209716796875
2015-07-23,28.718068010566377,28.92059624843764,28.4586497792224,28.481407165527344,203998000,1117.3228073120117,0.0,0.0,0.0,185.66091918945312
2015-07-24,28.51782552124703,28.613400325990032,28.19469066550904,28.331226348876957,168649200,1117.3228073120117,0.0,0.0,0.0,183.7352752685547
2015-07-27,28.01035153459986,28.128683672908984,27.789619856257133,27.93753242492676,177822000,1117.3228073120117,0.0,0.0,0.0,182.66641235351562
2015-07-28,28.076351165771484,28.196959419797984,27.887477692030835,28.076351165771484,134472400,1117.3228073120117,0.0,0.0,0.0,184.91014099121094
2015-07-29,28.024014574880734,28.10366022829873,27.82376066212117,27.98760414123535,148046800,1117.3228073120117,0.0,0.0,0.0,186.18211364746094
2015-07-30,27.83513886851532,27.892028867979764,27.69632713093049,27.84651756286621,134513200,1117.3228073120117,0.0,0.0,0.0,186.22630310058594
2015-07-31,27.898858143167303,27.90796075231725,27.51428288941674,27.603031158447266,171540000,1117.3228073120117,0.0,0.0,0.0,185.943603515625
2015-08-03,27.64854258212099,27.892031735414847,26.74285293363405,26.95220947265625,279904000,1117.3228073120117,0.0,0.0,0.0,185.31643676757812
2015-08-04,26.72009712264576,26.78381365044088,25.77117225624304,26.087480545043945,496554400,1117.3228073120117,0.0,0.0,0.0,184.95428466796875
2015-08-05,25.70290436688482,26.7246501386042,25.50947869107587,26.260427474975582,397250400,1117.3228073120117,0.0,0.0,0.0,185.56378173828125
2015-08-06,26.509584344990376,26.63073677402048,26.08669316561992,26.317567825317383,211612000,1117.3228073120117,0.0,0.0,0.0,184.04444885253906
2015-08-07,26.19184576784968,26.57359069518963,26.17355814709,26.406719207763672,154681600,1117.3228073120117,0.0,0.0,0.0,183.69110107421875
2015-08-10,26.637599367338368,27.42852076430928,26.637599367338368,27.36680221557617,219806400,1117.3228073120117,0.0,0.0,0.0,186.00546264648438
2015-08-11,26.930191135586,27.014770075341858,25.906108767964945,25.94268226623535,388331200,1117.3228073120117,0.0,0.0,0.0,184.32708740234375
2015-08-12,25.723239268758213,26.38386440510336,25.060327743483487,26.34271812438965,404870000,1117.3228073120117,0.0,0.0,0.0,184.5479278564453
2015-08-13,26.52559239572047,26.607884961879165,26.18270728472719,26.32214736938477,194143200,1117.3228073120117,0.0,0.0,0.0,184.31826782226562
2015-08-14,26.132408156274696,26.587301757962614,26.06154581591215,26.507295608520508,171718000,1117.3228073120117,0.0,0.0,0.0,184.9896240234375
2015-08-17,26.52558334350017,26.893613376557948,26.402144536387315,26.781604766845703,163538800,1117.3228073120117,0.0,0.0,0.0,186.0230712890625
2015-08-18,26.61473797926544,26.8456144041028,26.518730582641272,26.630739212036133,138242800,1117.3228073120117,0.0,0.0,0.0,185.4842529296875
2015-08-19,26.53930630137635,26.6353137104905,26.214708826369204,26.290143966674805,193146000,1117.3228073120117,0.0,0.0,0.0,184.01791381835938
2015-08-20,26.077555252166636,26.13927380287187,25.517508541823837,25.75067138671875,274006400,1117.3228073120117,0.0,0.0,0.0,180.1753692626953
2015-08-21,25.24319708970831,25.579224712942697,24.150537025043796,24.175682067871094,513102000,1117.3228073120117,0.0,0.0,0.0,174.75164794921875
2015-08-24,21.68633859162464,24.87059804617978,21.030284522694892,23.572206497192383,648825200,1117.3228073120117,0.0,0.0,0.0,167.3934326171875
2015-08-25,25.39864138617251,25.39864138617251,23.659070911965653,23.71393203735352,414406400,1117.3228073120117,0.0,0.0,0.0,165.423583984375
2015-08-26,24.47970588347122,25.119758675737504,24.013383749224232,25.07404136657715,387098400,1117.3228073120117,0.0,0.0,0.0,171.7748260498047
2015-08-27,25.654657729893536,25.885532385573104,25.149472270309158,25.8123836517334,338464400,1117.3228073120117,0.0,0.0,0.0,176.02369689941406
2015-08-28,25.64094545075404,25.901537967835495,25.49693434731544,25.8969669342041,212657600,1117.3228073120117,0.0,0.0,0.0,176.03250122070312
2015-08-31,25.60894255557714,26.18041767015845,25.602085133242745,25.775814056396484,224917200,1117.3228073120117,0.0,0.0,0.0,174.6103057861328
2015-09-01,25.17919405365082,25.5746538587554,24.541427612536232,24.623720169067383,307383600,1117.3228073120117,0.0,0.0,0.0,169.3986053466797
2015-09-02,25.197482347541445,25.67980575561523,24.946031893659377,25.679805755615234,247555200,1117.3228073120117,0.0,0.0,0.0,172.6139678955078
2015-09-03,25.714096294075016,25.780387623160745,25.15405132435616,25.2294864654541,212935600,1117.3228073120117,0.0,0.0,0.0,172.7375946044922
2015-09-04,24.909455197640213,25.24776745656335,24.80430399586661,24.978031158447266,199985200,1117.3228073120117,0.0,0.0,0.0,170.12294006347656
2015-09-08,25.544938962974303,25.73009635173883,25.21805511051122,25.672948837280277,219374400,1117.3228073120117,0.0,0.0,0.0,174.39830017089844
2015-09-09,26.00440171869329,26.06383386947964,25.09232626373876,25.17919158935547,340043200,1117.3228073120117,0.0,0.0,0.0,172.06629943847656
2015-09-10,25.2066240088549,25.89468054665821,25.122046806642352,25.73238182067871,251571200,1117.3228073120117,0.0,0.0,0.0,173.00265502929688
2015-09-11,25.5540761862868,26.10726356506348,25.54721876536033,26.10726356506348,199662000,1117.3228073120117,0.0,0.0,0.0,173.788818359375
2015-09-14,26.64902729227827,26.719889646625084,26.25585214428252,26.35871696472168,233453600,1117.3228073120117,0.0,0.0,0.0,173.14395141601562
2015-09-15,26.500441989714226,26.637595657578515,26.15527055945301,26.58044815063477,173364800,1117.3228073120117,0.0,0.0,0.0,175.30816650390625
2015-09-16,26.573587497866704,26.63987880714178,26.388430155962624,26.61016273498535,148694000,1117.3228073120117,0.0,0.0,0.0,176.82748413085938
2015-09-17,26.43872347507329,26.62845187286683,25.995258262681027,26.04097557067871,256450400,1117.3228073120117,0.0,0.0,0.0,176.42996215820312
2015-09-18,25.650089171987418,26.127843280962274,25.572369392500757,25.93354034423828,297141200,1117.3228073120117,0.0,0.0,0.0,173.54690551757812
2015-09-21,25.98382853261096,26.37243263361845,25.981543887972297,26.335857391357425,200888000,1117.3228073120117,0.0,0.0,0.0,174.44369506835938
2015-09-22,25.91754064069012,26.100413388166604,25.72095304755421,25.9221134185791,201384800,1117.3228073120117,0.0,0.0,0.0,172.17945861816406
2015-09-23,25.974688070904406,26.22385214492209,25.899254676021773,26.13241577148437,143026800,1117.3228073120117,0.0,0.0,0.0,171.9041748046875
2015-09-24,25.88782820494279,26.40215591762377,25.68666954960234,26.287860870361328,200878000,1117.3228073120117,0.0,0.0,0.0,171.2826385498047
2015-09-25,26.617021004472814,26.674168506290048,26.063831861439517,26.221559524536133,224607600,1117.3228073120117,0.0,0.0,0.0,171.23826599121094
2015-09-28,26.024974455674016,26.18955955561244,25.70266342163086,25.70266342163086,208436000,1117.3228073120117,0.0,0.0,0.0,166.9406280517578
2015-09-29,25.791810386295715,25.947251657669423,24.655717795461843,24.930025100708008,293461600,1117.3228073120117,0.0,0.0,0.0,167.03829956054688
2015-09-30,25.18376027175621,25.496929204451124,24.85459185257675,25.213478088378903,265892000,1117.3228073120117,0.0,0.0,0.0,170.1549835205078
2015-10-01,24.932317280288974,25.05804250839864,24.52999829434176,25.04889869689941,255716400,1117.3228073120117,0.0,0.0,0.0,170.5989532470703
2015-10-02,24.69001038292988,25.375780493880963,24.58485917519781,25.231767654418945,232079200,1117.3228073120117,0.0,0.0,0.0,173.1472625732422
2015-10-05,25.117474550111297,25.458074986856484,24.932317164124942,25.323205947875977,208258800,1117.3228073120117,0.0,0.0,0.0,176.2284393310547
2015-10-06,25.288913724920683,25.542648791057303,25.092326164778736,25.444355010986328,192787200,1117.3228073120117,0.0,0.0,0.0,175.6246795654297
2015-10-07,25.54265219082373,25.549509613415267,25.01003868950436,25.323205947875977,187062400,1117.3228073120117,0.0,0.0,0.0,177.0631103515625
2015-10-08,25.188334895603013,25.188334895603013,24.735725888035542,25.030607223510746,247918400,1117.3228073120117,0.0,0.0,0.0,178.66136169433594
2015-10-09,25.144905075894847,25.66609010206372,25.028323664040133,25.6295166015625,211064400,1117.3228073120117,0.0,0.0,0.0,178.76791381835938
2015-10-12,25.768958521639775,25.77352955552965,25.474077131635305,25.510650634765625,121868800,1117.3228073120117,0.0,0.0,0.0,178.93670654296875
2015-10-13,25.332350234511345,25.704951402338317,25.30034776581473,25.5540828704834,132197200,1117.3228073120117,0.0,0.0,0.0,177.8089599609375
2015-10-14,25.439783061591296,25.492357788570835,25.044321566990167,25.19290542602539,177849600,1117.3228073120117,0.0,0.0,0.0,176.95654296875
2015-10-15,25.35749479786629,25.624944742884992,25.25691461587483,25.570083618164062,150694000,1117.3228073120117,0.0,0.0,0.0,179.67367553710938
2015-10-16,25.55179507708772,25.602085166276343,25.266057519428383,25.38263893127441,156930400,1117.3228073120117,0.0,0.0,0.0,180.49057006835938
2015-10-19,25.32777452665528,25.544934344736227,25.170046857183863,25.540363311767575,119036800,1117.3228073120117,0.0,0.0,0.0,180.57936096191406
2015-10-20,25.45121518358792,26.098125439930445,25.332349125632764,26.006689071655277,195871200,1117.3228073120117,0.0,0.0,0.0,180.34849548339844
2015-10-21,26.059265190599724,26.420437881100487,25.990687479338792,26.004404067993164,167180800,1117.3228073120117,0.0,0.0,0.0,179.22967529296875
2015-10-22,26.134693612368,26.402143478393555,26.082117148036627,26.402143478393555,166616400,1117.3228073120117,0.0,0.0,0.0,182.25750732421875
2015-10-23,26.676457432604916,27.25479170878837,26.5918802325018,27.220502853393555,237467600,1117.3228073120117,0.0,0.0,0.0,184.25540161132812
2015-10-26,26.99191286847808,27.00334132429893,26.26956749086058,26.35186004638672,265335200,1117.3228073120117,0.0,0.0,0.0,183.8025360107422
2015-10-27,26.379287272505,26.63987974210971,26.05697452409722,26.184986114501957,279537600,1117.3228073120117,0.0,0.0,0.0,183.44737243652344
2015-10-28,26.72903332767162,27.27079234789511,26.530159365917875,27.26393318176269,342205600,1117.3228073120117,0.0,0.0,0.0,185.5340118408203
2015-10-29,27.13363224439401,27.58852759910394,27.03533847484401,27.551952362060547,204909200,1117.3228073120117,0.0,0.0,0.0,185.427490234375
2015-10-30,27.65711370484904,27.70969019139772,27.30508476709942,27.31651496887207,197461200,1117.3228073120117,0.0,0.0,0.0,184.62832641601562
2015-11-02,27.61368266114757,27.74169254925494,27.34165990491549,27.70054626464844,128813200,1117.3228073120117,0.0,0.0,0.0,186.81260681152344
2015-11-03,27.61139005316634,28.228582439251426,27.590816043494957,28.018280029296875,182076000,1117.3228073120117,0.0,0.0,0.0,187.35427856445312
2015-11-04,28.14628750005795,28.304015166140744,27.8011178382294,27.88798141479492,179544400,1117.3228073120117,0.0,0.0,0.0,186.78598022460938
2015-11-05,27.97292491905376,28.165763394251325,27.58954589582968,27.75942611694336,158210800,1117.3228073120117,0.0,0.0,0.0,186.5995635986328
2015-11-06,27.803047884461087,27.963745172652587,27.69055978272704,27.79156875610352,132169200,1117.3228073120117,0.0,0.0,0.0,186.50186157226562
2015-11-09,27.768608733585094,27.963741630663986,27.55970228539699,27.6790771484375,135485600,1117.3228073120117,0.0,0.0,0.0,184.7615203857422
2015-11-10,26.83656194927693,27.105156713448007,26.64372347013717,26.806716918945312,236511600,1117.3228073120117,0.0,0.0,0.0,185.187744140625
2015-11-11,26.71488926377574,26.95593515854118,26.448588940261,26.655200958251957,180872000,1117.3228073120117,10.0,10.0,0.0,184.4595947265625
2015-11-12,26.68963339469989,26.81819118986732,26.549596474334543,26.56566619873047,130102400,1116.4274597167969,10.0,0.0,0.0,181.8845977783203
2015-11-13,26.446290397564564,26.53123137276616,25.77365462509622,25.789724349975582,183249600,1108.668041229248,10.0,0.0,0.0,179.84234619140625
2015-11-16,25.56934085777513,26.22590695817769,25.48210545162267,26.212133407592773,152426800,1112.89213180542,10.0,0.0,0.0,182.5772247314453
2015-11-17,26.3820139135676,26.4118589421252,26.01470463164528,26.099645614624023,110467600,1111.7672538757324,10.0,0.0,0.0,182.44400024414062
2015-11-18,26.57485258950298,26.97200515162644,26.515164283388845,26.92609214782715,186698800,1120.0317192077637,10.0,0.0,0.0,185.33865356445312
2015-11-19,27.006440450548453,27.49083016603408,26.80442078424123,27.26814842224121,173183200,1123.4522819519043,10.0,0.0,0.0,185.17880249023438
2015-11-20,27.364569210692725,27.52985883938516,27.28422057215306,27.387527465820312,137148400,1124.6460723876953,10.0,0.0,0.0,185.85362243652344
2015-11-23,27.380635875276237,27.48623893293602,26.93756857350263,27.03169250488281,129930000,1121.0877227783203,10.0,0.0,0.0,185.6405792236328
2015-11-24,26.935276994574625,27.399004670872195,26.88706781175178,27.29110717773437,171212800,1123.681869506836,10.0,0.0,0.0,185.88916015625
2015-11-25,27.36686298407409,27.371455335284043,27.07071938390888,27.095972061157227,85553200,1121.7305183410645,10.0,0.0,0.0,185.862548828125
2015-11-27,27.155662954503416,27.183211809982108,26.997260100571637,27.045469284057617,52185600,1121.2254905700684,10.0,0.0,0.0,186.0756072998047
2015-11-30,27.086789643621,27.41277827866414,27.03169368829816,27.157957077026367,156721200,1122.3503684997559,10.0,0.0,0.0,185.3031463623047
2015-12-01,27.261264971403097,27.275038523760667,26.827380557449445,26.937572479248047,139409600,1120.1465225219727,10.0,0.0,0.0,187.07012939453125
2015-12-02,26.93757121403234,27.11433996784069,26.64831611929511,26.69422912597656,133546400,1117.7130889892578,10.0,0.0,0.0,185.16110229492188
2015-12-03,26.75621371093746,26.81130966945352,26.22131859891511,26.4462947845459,166278000,1115.2337455749512,10.0,0.0,0.0,182.5682830810547
2015-12-04,26.466954771756875,27.376045897029133,26.425632368268644,27.32554054260254,231108000,1124.0262031555176,10.0,0.0,0.0,186.12893676757812
2015-12-07,27.31406127726692,27.51608092952376,27.04546479744719,27.15336227416992,128336800,1122.3044204711914,10.0,0.0,0.0,185.0012969970703
2015-12-08,26.9788943655454,27.22682881199638,26.82738003813801,27.141889572143555,137238000,1122.1896934509277,10.0,0.0,0.0,183.7581329345703
2015-12-09,27.00644080944581,27.01791993614247,26.41874595312833,26.542713165283203,185445600,1116.1979293823242,10.0,0.0,0.0,182.32850646972656
2015-12-10,26.63913826721505,26.84575033977136,26.517467199895577,26.668981552124023,116850800,1117.4606132507324,10.0,0.0,0.0,182.79916381835938
2015-12-11,26.44399425509691,26.489907251348853,25.90680309131281,25.982561111450195,187544800,1110.5964088439941,10.0,0.0,0.0,179.25631713867188
2015-12-14,25.75299763723972,25.86778190166823,25.20432899338894,25.82186889648437,257274800,1108.989486694336,10.0,0.0,0.0,180.1619873046875
2015-12-15,25.697899962112512,25.895329023843487,25.332885114877328,25.36502456665039,213292400,1104.421043395996,10.0,0.0,0.0,182.0532684326172
2015-12-16,25.498180755265786,25.709383417287345,24.977060877010743,25.560163497924805,224954000,1106.3724327087402,10.0,0.0,0.0,184.71713256835938
2015-12-17,25.71626208137933,25.76906360596202,25.01837539672852,25.01837539672852,179091200,1100.9545516967773,10.0,0.0,0.0,181.90235900878906
2015-12-18,25.002312671217343,25.142347881246828,24.29064873515464,24.341154098510746,385813200,1094.1823387145996,10.0,0.0,0.0,178.6617889404297
2015-12-21,24.628108276813595,24.648770352474145,24.23554635394963,24.63958740234375,190362400,1097.1666717529297,10.0,0.0,0.0,180.13552856445312
2015-12-22,24.65566059884426,24.729122458762564,24.437569443343527,24.616634368896484,131157600,1096.937141418457,10.0,0.0,0.0,181.77015686035156
2015-12-23,24.62581461676272,24.98853330235348,24.609744890260284,24.93343734741211,130629600,1100.1051712036133,10.0,0.0,0.0,184.0210723876953
2015-12-24,25.022967069659916,25.022967069659916,24.78191943858488,24.80028533935547,54281600,1098.7736511230469,0.0,0.0,10.0,183.71739196777344
2015-12-28,24.699277527632983,24.722235782017822,24.37558680813976,24.522510528564453,106816800,1098.7736511230469,0.0,0.0,0.0,183.297607421875
2015-12-29,24.55464429714723,25.121678720361707,24.531687799547026,24.963275909423828,123724800,1098.7736511230469,0.0,0.0,0.0,185.25369262695312
2015-12-30,24.9265477503594,24.954094848977416,24.605151505223077,24.637290954589844,100855200,1098.7736511230469,0.0,0.0,0.0,183.9406280517578
2015-12-31,24.566123966933255,24.57071456596779,24.06336842642797,24.164379119873047,163649200,1098.7736511230469,0.0,0.0,0.0,182.10064697265625
2016-01-04,23.556026077886703,24.18963568620308,23.41598913997133,24.185043334960938,270597600,1098.7736511230469,0.0,0.0,0.0,179.55494689941406
2016-01-05,24.27686987856182,24.299826379217063,23.51011189757039,23.578981399536133,223164000,1098.7736511230469,0.0,0.0,0.0,179.85865783691406
2016-01-06,23.085406633284105,23.500926788291235,22.92700556728502,23.11754608154297,273829600,1098.7736511230469,0.0,0.0,0.0,177.58990478515625
2016-01-07,22.653828293108266,22.98670204452116,22.137298971038327,22.141889572143555,324377600,1098.7736511230469,0.0,0.0,0.0,173.3292236328125
2016-01-08,22.62397941334911,22.752537230140828,22.21305153299686,22.25896453857422,283192000,1098.7736511230469,0.0,0.0,0.0,171.42666625976562
2016-01-11,22.72039546940341,22.741055794375143,22.346197681207247,22.619384765625,198957600,1098.7736511230469,0.0,0.0,0.0,171.59642028808594
2016-01-12,23.08311248877297,23.115251937420737,22.69054882756219,22.94766616821289,196616800,1098.7736511230469,0.0,0.0,0.0,172.98089599609375
2016-01-13,23.0303132764386,23.230038514338297,22.33701713414205,22.3576774597168,249758400,1098.7736511230469,0.0,0.0,0.0,168.66659545898438
2016-01-14,22.48853049273312,23.06704410494933,21.97888813246077,22.846656799316406,252680400,1098.7736511230469,0.0,0.0,0.0,171.43557739257812
2016-01-15,22.084488216760363,22.431137129886697,21.89165152429926,22.29798698425293,319335600,1098.7736511230469,0.0,0.0,0.0,167.75555419921875
2016-01-19,22.59184084620654,22.646936805356457,21.92379555457156,22.190095901489254,212350800,1098.7736511230469,0.0,0.0,0.0,167.97879028320312
2016-01-20,21.83196502712165,22.541332636268294,21.446289858912976,22.21993637084961,289337600,1098.7736511230469,0.0,0.0,0.0,165.826171875
2016-01-21,22.281919387298352,22.470165498541583,21.79523525901861,22.10744857788086,208646000,1098.7736511230469,0.0,0.0,0.0,166.75515747070312
2016-01-22,22.642342441992906,23.29202177236505,22.58265588799564,23.282838821411133,263202000,1098.7736511230469,0.0,0.0,0.0,170.1761932373047
2016-01-25,23.30579790356991,23.308094079429832,22.77549512541273,22.828296661376957,207178000,1098.7736511230469,0.0,0.0,0.0,167.60369873046875
2016-01-26,22.940780054728236,23.15886942704617,22.51378250871176,22.954553604125977,300308000,1098.7736511230469,0.0,0.0,0.0,169.89031982421875
2016-01-27,22.047761129839277,22.1832057175245,21.427925067680484,21.446290969848636,533478800,1098.7736511230469,0.0,0.0,0.0,168.04139709472656
2016-01-28,21.531235767518638,21.69881983794722,21.209839428523672,21.60010528564453,222715200,1098.7736511230469,0.0,0.0,0.0,168.916748046875
2016-01-29,21.760796642105625,22.346195220947266,21.65978594944824,22.346195220947266,257666000,1098.7736511230469,0.0,0.0,0.0,173.0344696044922
2016-02-01,22.14647390494426,22.201569855602063,21.900835675236877,22.137290954589844,163774000,1098.7736511230469,0.0,0.0,0.0,172.971923828125
2016-02-02,21.905423686110883,22.047756772581764,21.643715762076525,21.68963050842285,149428800,1098.7736511230469,0.0,0.0,0.0,169.85459899902344
2016-02-03,21.80900796331429,22.231413171582982,21.597805359179944,22.11892509460449,183857200,1098.7736511230469,0.0,0.0,0.0,170.87290954589844
2016-02-04,22.12585360713849,22.46515082813267,21.971208486037444,22.296655654907227,185886800,1098.7736511230469,0.0,0.0,0.0,171.14085388183594
2016-02-05,22.278182493589654,22.37050851204362,21.62497974314266,21.701147079467773,185672400,1098.7736511230469,0.0,0.0,0.0,167.88059997558594
2016-02-08,21.49572704192078,22.088919499421184,21.474954607999138,21.929658889770508,216085600,1098.7736511230469,0.0,0.0,0.0,165.62071228027344
2016-02-09,21.76347195697508,22.14431575365297,21.680378700937258,21.92504119873047,177324800,1098.7736511230469,0.0,0.0,0.0,165.62966918945312
2016-02-10,22.139705458410187,22.23895566989216,21.71962353652739,21.758861541748047,169374400,1098.7736511230469,0.0,0.0,0.0,165.48678588867188
